date,country,no_of_cases
2021-10-23,Comoros,5002.492
2021-10-24,Comoros,5025.198
2021-10-25,Comoros,5025.198
2021-10-26,Comoros,5025.198
2021-10-27,Comoros,5025.198
2021-10-28,Comoros,5025.198
2021-10-29,Comoros,5025.198
2021-10-30,Comoros,5025.198
2021-10-31,Comoros,5089.731
2021-11-01,Comoros,5089.731
2021-11-02,Comoros,5089.731
2021-11-03,Comoros,5089.731
2021-11-04,Comoros,5089.731
2021-11-05,Comoros,5089.731
2021-11-06,Comoros,5089.731
2021-11-07,Comoros,5156.654
2021-11-08,Comoros,5156.654
2021-11-09,Comoros,5156.654
2021-11-10,Comoros,5156.654
2021-11-11,Comoros,5156.654
2021-11-12,Comoros,5156.654
2021-11-13,Comoros,5156.654
2021-11-14,Comoros,5243.892
2021-11-15,Comoros,5243.892
2021-11-16,Comoros,5243.892
2021-11-17,Comoros,5243.892
2021-11-18,Comoros,5243.892
2021-11-19,Comoros,5243.892
2021-11-20,Comoros,5243.892
2021-11-21,Comoros,5317.986
2021-11-22,Comoros,5317.986
2021-11-23,Comoros,5317.986
2021-11-24,Comoros,5317.986
2021-11-25,Comoros,5317.986
2021-11-26,Comoros,5317.986
2021-11-27,Comoros,5317.986
2021-11-28,Comoros,5375.348
2021-11-29,Comoros,5375.348
2021-11-30,Comoros,5375.348
2021-12-01,Comoros,5375.348
2021-12-02,Comoros,5375.348
2021-12-03,Comoros,5375.348
2021-12-04,Comoros,5375.348
2021-12-05,Comoros,5427.931
2021-12-06,Comoros,5427.931
2021-12-07,Comoros,5427.931
2021-12-08,Comoros,5427.931
2021-12-09,Comoros,5427.931
2021-12-10,Comoros,5427.931
2021-12-11,Comoros,5427.931
2021-12-12,Comoros,5457.807
2021-12-13,Comoros,5457.807
2021-12-14,Comoros,5457.807
2021-12-15,Comoros,5457.807
2021-12-16,Comoros,5457.807
2021-12-17,Comoros,5457.807
2021-12-18,Comoros,5457.807
2021-12-19,Comoros,5577.312
2021-12-20,Comoros,5577.312
2021-12-21,Comoros,5577.312
2021-12-22,Comoros,5577.312
2021-12-23,Comoros,5577.312
2021-12-24,Comoros,5577.312
2021-12-25,Comoros,5577.312
2021-12-26,Comoros,6695.882
2021-12-27,Comoros,6695.882
2021-12-28,Comoros,6695.882
2021-12-29,Comoros,6695.882
2021-12-30,Comoros,6695.882
2021-12-31,Comoros,6695.882
2022-01-01,Comoros,6695.882
2022-01-02,Comoros,8168.187
2022-01-03,Comoros,8168.187
2022-01-04,Comoros,8168.187
2022-01-05,Comoros,8168.187
2022-01-06,Comoros,8168.187
2022-01-07,Comoros,8168.187
2022-01-08,Comoros,8168.187
2022-01-09,Comoros,9075.232
2022-01-10,Comoros,9075.232
2022-01-11,Comoros,9075.232
2022-01-12,Comoros,9075.232
2022-01-13,Comoros,9075.232
2022-01-14,Comoros,9075.232
2022-01-15,Comoros,9075.232
2022-01-16,Comoros,9255.685
2022-01-17,Comoros,9255.685
2022-01-18,Comoros,9255.685
2022-01-19,Comoros,9255.685
2022-01-20,Comoros,9255.685
2022-01-21,Comoros,9255.685
2022-01-22,Comoros,9255.685
2022-01-23,Comoros,9334.559
2022-01-24,Comoros,9334.559
2022-01-25,Comoros,9334.559
2022-01-26,Comoros,9334.559
2022-01-27,Comoros,9334.559
2022-01-28,Comoros,9334.559
2022-01-29,Comoros,9334.559
2022-01-30,Comoros,9356.07
2022-01-31,Comoros,9356.07
2022-02-01,Comoros,9356.07
2022-02-02,Comoros,9356.07
2022-02-03,Comoros,9356.07
2022-02-04,Comoros,9356.07
2022-02-05,Comoros,9356.07
2022-02-06,Comoros,9474.38
2022-02-07,Comoros,9474.38
2022-02-08,Comoros,9474.38
2022-02-09,Comoros,9474.38
2022-02-10,Comoros,9474.38
2022-02-11,Comoros,9474.38
2022-02-12,Comoros,9474.38
2022-02-13,Comoros,9558.034
2022-02-14,Comoros,9558.034
2022-02-15,Comoros,9558.034
2022-02-16,Comoros,9558.034
2022-02-17,Comoros,9558.034
2022-02-18,Comoros,9558.034
2022-02-19,Comoros,9558.034
2022-02-20,Comoros,9584.325
2022-02-21,Comoros,9584.325
2022-02-22,Comoros,9584.325
2022-02-23,Comoros,9584.325
2022-02-24,Comoros,9584.325
2022-02-25,Comoros,9584.325
2022-02-26,Comoros,9584.325
2022-02-27,Comoros,9599.86
2022-02-28,Comoros,9599.86
2022-03-01,Comoros,9599.86
2022-03-02,Comoros,9599.86
2022-03-03,Comoros,9599.86
2022-03-04,Comoros,9599.86
2022-03-05,Comoros,9599.86
2022-03-06,Comoros,9617.786
2022-03-07,Comoros,9617.786
2022-03-08,Comoros,9617.786
2022-03-09,Comoros,9617.786
2022-03-10,Comoros,9617.786
2022-03-11,Comoros,9617.786
2022-03-12,Comoros,9617.786
2022-03-13,Comoros,9635.712
2022-03-14,Comoros,9635.712
2022-03-15,Comoros,9635.712
2022-03-16,Comoros,9635.712
2022-03-17,Comoros,9635.712
2022-03-18,Comoros,9635.712
2022-03-19,Comoros,9635.712
2022-03-20,Comoros,9651.248
2022-03-21,Comoros,9651.248
2022-03-22,Comoros,9651.248
2022-03-23,Comoros,9651.248
2022-03-24,Comoros,9651.248
2022-03-25,Comoros,9651.248
2022-03-26,Comoros,9651.248
2022-03-27,Comoros,9659.613
2022-03-28,Comoros,9659.613
2022-03-29,Comoros,9659.613
2022-03-30,Comoros,9659.613
2022-03-31,Comoros,9659.613
2022-04-01,Comoros,9659.613
2022-04-02,Comoros,9659.613
2022-04-03,Comoros,9671.564
2022-04-04,Comoros,9671.564
2022-04-05,Comoros,9671.564
2022-04-06,Comoros,9671.564
2022-04-07,Comoros,9671.564
2022-04-08,Comoros,9671.564
2022-04-09,Comoros,9671.564
2022-04-10,Comoros,9678.734
2022-04-11,Comoros,9678.734
2022-04-12,Comoros,9678.734
2022-04-13,Comoros,9678.734
2022-04-14,Comoros,9678.734
2022-04-15,Comoros,9678.734
2022-04-16,Comoros,9678.734
2022-04-17,Comoros,9683.514
2022-04-18,Comoros,9683.514
2022-04-19,Comoros,9683.514
2022-04-20,Comoros,9683.514
2022-04-21,Comoros,9683.514
2022-04-22,Comoros,9683.514
2022-04-23,Comoros,9683.514
2022-04-24,Comoros,9685.904
2022-04-25,Comoros,9685.904
2022-04-26,Comoros,9685.904
2022-04-27,Comoros,9685.904
2022-04-28,Comoros,9685.904
2022-04-29,Comoros,9685.904
2022-04-30,Comoros,9685.904
2022-05-01,Comoros,9688.294
2022-05-02,Comoros,9688.294
2022-05-03,Comoros,9688.294
2022-05-04,Comoros,9688.294
2022-05-05,Comoros,9688.294
2022-05-06,Comoros,9688.294
2022-05-07,Comoros,9688.294
2022-05-08,Comoros,9689.489
2022-05-09,Comoros,9689.489
2022-05-10,Comoros,9689.489
2022-05-11,Comoros,9689.489
2022-05-12,Comoros,9689.489
2022-05-13,Comoros,9689.489
2022-05-14,Comoros,9689.489
2022-05-15,Comoros,9691.879
2022-05-16,Comoros,9691.879
2022-05-17,Comoros,9691.879
2022-05-18,Comoros,9691.879
2022-05-19,Comoros,9691.879
2022-05-20,Comoros,9691.879
2022-05-21,Comoros,9691.879
2022-05-22,Comoros,9702.635
2022-05-23,Comoros,9702.635
2022-05-24,Comoros,9702.635
2022-05-25,Comoros,9702.635
2022-05-26,Comoros,9702.635
2022-05-27,Comoros,9702.635
2022-05-28,Comoros,9702.635
2022-05-29,Comoros,9709.805
2022-05-30,Comoros,9709.805
2022-05-31,Comoros,9709.805
2022-06-01,Comoros,9709.805
2022-06-02,Comoros,9709.805
2022-06-03,Comoros,9709.805
2022-06-04,Comoros,9709.805
2022-06-05,Comoros,9716.976
2022-06-06,Comoros,9716.976
2022-06-07,Comoros,9716.976
2022-06-08,Comoros,9716.976
2022-06-09,Comoros,9716.976
2022-06-10,Comoros,9716.976
2022-06-11,Comoros,9716.976
2022-06-12,Comoros,9721.756
2022-06-13,Comoros,9721.756
2022-06-14,Comoros,9721.756
2022-06-15,Comoros,9721.756
2022-06-16,Comoros,9721.756
2022-06-17,Comoros,9721.756
2022-06-18,Comoros,9721.756
2022-06-19,Comoros,9722.951
2022-06-20,Comoros,9722.951
2022-06-21,Comoros,9722.951
2022-06-22,Comoros,9722.951
2022-06-23,Comoros,9722.951
2022-06-24,Comoros,9722.951
2022-06-25,Comoros,9722.951
2022-06-26,Comoros,9732.511
2022-06-27,Comoros,9732.511
2022-06-28,Comoros,9732.511
2022-06-29,Comoros,9732.511
2022-06-30,Comoros,9732.511
2022-07-01,Comoros,9732.511
2022-07-02,Comoros,9732.511
2022-07-03,Comoros,9780.313
2022-07-04,Comoros,9780.313
2022-07-05,Comoros,9780.313
2022-07-06,Comoros,9780.313
2022-07-07,Comoros,9780.313
2022-07-08,Comoros,9780.313
2022-07-09,Comoros,9780.313
2022-07-10,Comoros,9837.676
2022-07-11,Comoros,9837.676
2022-07-12,Comoros,9837.676
2022-07-13,Comoros,9837.676
2022-07-14,Comoros,9837.676
2022-07-15,Comoros,9837.676
2022-07-16,Comoros,9837.676
2022-07-17,Comoros,9883.088
2022-07-18,Comoros,9883.088
2022-07-19,Comoros,9883.088
2022-07-20,Comoros,9883.088
2022-07-21,Comoros,9883.088
2022-07-22,Comoros,9883.088
2022-07-23,Comoros,9883.088
2022-07-24,Comoros,9920.135
2022-07-25,Comoros,9920.135
2022-07-26,Comoros,9920.135
2022-07-27,Comoros,9920.135
2022-07-28,Comoros,9920.135
2022-07-29,Comoros,9920.135
2022-07-30,Comoros,9920.135
2022-07-31,Comoros,9953.596
2022-08-01,Comoros,9953.596
2022-08-02,Comoros,9953.596
2022-08-03,Comoros,9953.596
2022-08-04,Comoros,9953.596
2022-08-05,Comoros,9953.596
2022-08-06,Comoros,9953.596
2022-08-07,Comoros,9981.082
2022-08-08,Comoros,9981.082
2022-08-09,Comoros,9981.082
2022-08-10,Comoros,9981.082
2022-08-11,Comoros,9981.082
2022-08-12,Comoros,9981.082
2022-08-13,Comoros,9981.082
2022-08-14,Comoros,10042.03
2022-08-15,Comoros,10042.03
2022-08-16,Comoros,10042.03
2022-08-17,Comoros,10042.03
2022-08-18,Comoros,10042.03
2022-08-19,Comoros,10042.03
2022-08-20,Comoros,10042.03
2022-08-21,Comoros,10068.321
2022-08-22,Comoros,10068.321
2022-08-23,Comoros,10068.321
2022-08-24,Comoros,10068.321
2022-08-25,Comoros,10068.321
2022-08-26,Comoros,10068.321
2022-08-27,Comoros,10068.321
2022-08-28,Comoros,10098.198
2022-08-29,Comoros,10098.198
2022-08-30,Comoros,10098.198
2022-08-31,Comoros,10098.198
2022-09-01,Comoros,10098.198
2022-09-02,Comoros,10098.198
2022-09-03,Comoros,10098.198
2022-09-04,Comoros,10104.173
2022-09-05,Comoros,10104.173
2022-09-06,Comoros,10104.173
2022-09-07,Comoros,10104.173
2022-09-08,Comoros,10104.173
2022-09-09,Comoros,10104.173
2022-09-10,Comoros,10104.173
2022-09-11,Comoros,10118.513
2022-09-12,Comoros,10118.513
2022-09-13,Comoros,10118.513
2022-09-14,Comoros,10118.513
2022-09-15,Comoros,10118.513
2022-09-16,Comoros,10118.513
2022-09-17,Comoros,10118.513
2022-09-18,Comoros,10123.294
2022-09-19,Comoros,10123.294
2022-09-20,Comoros,10123.294
2022-09-21,Comoros,10123.294
2022-09-22,Comoros,10123.294
2022-09-23,Comoros,10123.294
2022-09-24,Comoros,10123.294
2022-09-25,Comoros,10124.489
2022-09-26,Comoros,10124.489
2022-09-27,Comoros,10124.489
2022-09-28,Comoros,10124.489
2022-09-29,Comoros,10124.489
2022-09-30,Comoros,10124.489
2022-10-01,Comoros,10124.489
2022-10-02,Comoros,10128.074
2022-10-03,Comoros,10128.074
2022-10-04,Comoros,10128.074
2022-10-05,Comoros,10128.074
2022-10-06,Comoros,10128.074
2022-10-07,Comoros,10128.074
2022-10-08,Comoros,10128.074
2022-10-09,Comoros,10134.049
2022-10-10,Comoros,10134.049
2022-10-11,Comoros,10134.049
2022-10-12,Comoros,10134.049
2022-10-13,Comoros,10134.049
2022-10-14,Comoros,10134.049
2022-10-15,Comoros,10134.049
2022-10-16,Comoros,10242.799
2022-10-17,Comoros,10242.799
2022-10-18,Comoros,10242.799
2022-10-19,Comoros,10242.799
2022-10-20,Comoros,10242.799
2022-10-21,Comoros,10242.799
2022-10-22,Comoros,10242.799
2022-10-23,Comoros,10363.499
2022-10-24,Comoros,10363.499
2022-10-25,Comoros,10363.499
2022-10-26,Comoros,10363.499
2022-10-27,Comoros,10363.499
2022-10-28,Comoros,10363.499
2022-10-29,Comoros,10363.499
2022-10-30,Comoros,10560.683
2022-10-31,Comoros,10560.683
2022-11-01,Comoros,10560.683
2022-11-02,Comoros,10560.683
2022-11-03,Comoros,10560.683
2022-11-04,Comoros,10560.683
2022-11-05,Comoros,10560.683
2022-11-06,Comoros,10643.142
2022-11-07,Comoros,10643.142
2022-11-08,Comoros,10643.142
2022-11-09,Comoros,10643.142
2022-11-10,Comoros,10643.142
2022-11-11,Comoros,10643.142
2022-11-12,Comoros,10643.142
2022-11-13,Comoros,10678.993
2022-11-14,Comoros,10678.993
2022-11-15,Comoros,10678.993
2022-11-16,Comoros,10678.993
2022-11-17,Comoros,10678.993
2022-11-18,Comoros,10678.993
2022-11-19,Comoros,10678.993
2022-11-20,Comoros,10702.894
2022-11-21,Comoros,10702.894
2022-11-22,Comoros,10702.894
2022-11-23,Comoros,10702.894
2022-11-24,Comoros,10702.894
2022-11-25,Comoros,10702.894
2022-11-26,Comoros,10702.894
2022-11-27,Comoros,10713.65
2022-11-28,Comoros,10713.65
2022-11-29,Comoros,10713.65
2022-11-30,Comoros,10713.65
2022-12-01,Comoros,10713.65
2022-12-02,Comoros,10713.65
2022-12-03,Comoros,10713.65
2022-12-04,Comoros,10717.235
2022-12-05,Comoros,10717.235
2022-12-06,Comoros,10717.235
2022-12-07,Comoros,10717.235
2022-12-08,Comoros,10717.235
2022-12-09,Comoros,10717.235
2022-12-10,Comoros,10717.235
2022-12-11,Comoros,10730.381
2022-12-12,Comoros,10730.381
2022-12-13,Comoros,10730.381
2022-12-14,Comoros,10730.381
2022-12-15,Comoros,10730.381
2022-12-16,Comoros,10730.381
2022-12-17,Comoros,10730.381
2022-12-18,Comoros,10730.381
2022-12-19,Comoros,10730.381
2022-12-20,Comoros,10730.381
2022-12-21,Comoros,10730.381
2022-12-22,Comoros,10730.381
2022-12-23,Comoros,10730.381
2022-12-24,Comoros,10730.381
2022-12-25,Comoros,10733.966
2022-12-26,Comoros,10733.966
2022-12-27,Comoros,10733.966
2022-12-28,Comoros,10733.966
2022-12-29,Comoros,10733.966
2022-12-30,Comoros,10733.966
2022-12-31,Comoros,10733.966
2023-01-01,Comoros,10737.551
2023-01-02,Comoros,10737.551
2023-01-03,Comoros,10737.551
2023-01-04,Comoros,10737.551
2023-01-05,Comoros,10737.551
2023-01-06,Comoros,10737.551
2023-01-07,Comoros,10737.551
2023-01-08,Comoros,10738.746
2023-01-09,Comoros,10738.746
2023-01-10,Comoros,10738.746
2023-01-11,Comoros,10738.746
2023-01-12,Comoros,10738.746
2023-01-13,Comoros,10738.746
2023-01-14,Comoros,10738.746
2023-01-15,Comoros,10739.941
2023-01-16,Comoros,10739.941
2023-01-17,Comoros,10739.941
2023-01-18,Comoros,10739.941
2023-01-19,Comoros,10739.941
2023-01-20,Comoros,10739.941
2023-01-21,Comoros,10739.941
2023-01-22,Comoros,10745.916
2023-01-23,Comoros,10745.916
2023-01-24,Comoros,10745.916
2023-01-25,Comoros,10745.916
2023-01-26,Comoros,10745.916
2023-01-27,Comoros,10745.916
2023-01-28,Comoros,10745.916
2023-01-29,Comoros,10747.111
2023-01-30,Comoros,10747.111
2023-01-31,Comoros,10747.111
2023-02-01,Comoros,10747.111
2023-02-02,Comoros,10747.111
2023-02-03,Comoros,10747.111
2023-02-04,Comoros,10747.111
2023-02-05,Comoros,10747.111
2023-02-06,Comoros,10747.111
2023-02-07,Comoros,10747.111
2023-02-08,Comoros,10747.111
2023-02-09,Comoros,10747.111
2023-02-10,Comoros,10747.111
2023-02-11,Comoros,10747.111
2023-02-12,Comoros,10747.111
2023-02-13,Comoros,10747.111
2023-02-14,Comoros,10747.111
2023-02-15,Comoros,10747.111
2023-02-16,Comoros,10747.111
2023-02-17,Comoros,10747.111
2023-02-18,Comoros,10747.111
2023-02-19,Comoros,10753.087
2023-02-20,Comoros,10753.087
2023-02-21,Comoros,10753.087
2023-02-22,Comoros,10753.087
2023-02-23,Comoros,10753.087
2023-02-24,Comoros,10753.087
2023-02-25,Comoros,10753.087
2023-02-26,Comoros,10759.062
2023-02-27,Comoros,10759.062
2023-02-28,Comoros,10759.062
2023-03-01,Comoros,10759.062
2023-03-02,Comoros,10759.062
2023-03-03,Comoros,10759.062
2023-03-04,Comoros,10759.062
2023-03-05,Comoros,10782.963
2023-03-06,Comoros,10782.963
2023-03-07,Comoros,10782.963
2023-03-08,Comoros,10782.963
2023-03-09,Comoros,10782.963
2023-03-10,Comoros,10782.963
2023-03-11,Comoros,10782.963
2023-03-12,Comoros,10817.619
2023-03-13,Comoros,10817.619
2023-03-14,Comoros,10817.619
2023-03-15,Comoros,10817.619
2023-03-16,Comoros,10817.619
2023-03-17,Comoros,10817.619
2023-03-18,Comoros,10817.619
2023-03-19,Comoros,10835.545
2023-03-20,Comoros,10835.545
2023-03-21,Comoros,10835.545
2023-03-22,Comoros,10835.545
2023-03-23,Comoros,10835.545
2023-03-24,Comoros,10835.545
2023-03-25,Comoros,10835.545
2023-03-26,Comoros,10851.081
2023-03-27,Comoros,10851.081
2023-03-28,Comoros,10851.081
2023-03-29,Comoros,10851.081
2023-03-30,Comoros,10851.081
2023-03-31,Comoros,10851.081
2023-04-01,Comoros,10851.081
2023-04-02,Comoros,10859.446
2023-04-03,Comoros,10859.446
2023-04-04,Comoros,10859.446
2023-04-05,Comoros,10859.446
2023-04-06,Comoros,10859.446
2023-04-07,Comoros,10859.446
2023-04-08,Comoros,10859.446
2023-04-09,Comoros,10873.787
2023-04-10,Comoros,10873.787
2023-04-11,Comoros,10873.787
2023-04-12,Comoros,10873.787
2023-04-13,Comoros,10873.787
2023-04-14,Comoros,10873.787
2023-04-15,Comoros,10873.787
2023-04-16,Comoros,10880.957
2023-04-17,Comoros,10880.957
2023-04-18,Comoros,10880.957
2023-04-19,Comoros,10880.957
2023-04-20,Comoros,10880.957
2023-04-21,Comoros,10880.957
2023-04-22,Comoros,10880.957
2023-04-23,Comoros,10880.957
2023-04-24,Comoros,10880.957
2023-04-25,Comoros,10880.957
2023-04-26,Comoros,10880.957
2023-04-27,Comoros,10880.957
2023-04-28,Comoros,10880.957
2023-04-29,Comoros,10880.957
2023-04-30,Comoros,10885.737
2023-05-01,Comoros,10885.737
2023-05-02,Comoros,10885.737
2023-05-03,Comoros,10885.737
2023-05-04,Comoros,10885.737
2023-05-05,Comoros,10885.737
2023-05-06,Comoros,10885.737
2023-05-07,Comoros,10885.737
2023-05-08,Comoros,10885.737
2023-05-09,Comoros,10885.737
2023-05-10,Comoros,10885.737
2023-05-11,Comoros,10885.737
2023-05-12,Comoros,10885.737
2023-05-13,Comoros,10885.737
2023-05-14,Comoros,10885.737
2023-05-15,Comoros,10885.737
2023-05-16,Comoros,10885.737
2023-05-17,Comoros,10885.737
2023-05-18,Comoros,10885.737
2023-05-19,Comoros,10885.737
2023-05-20,Comoros,10885.737
2023-05-21,Comoros,10885.737
2023-05-22,Comoros,10885.737
2023-05-23,Comoros,10885.737
2023-05-24,Comoros,10885.737
2023-05-25,Comoros,10885.737
2023-05-26,Comoros,10885.737
2023-05-27,Comoros,10885.737
2023-05-28,Comoros,10885.737
2023-05-29,Comoros,10885.737
2023-05-30,Comoros,10885.737
2023-05-31,Comoros,10885.737
2023-06-01,Comoros,10885.737
2023-06-02,Comoros,10885.737
2023-06-03,Comoros,10885.737
2023-06-04,Comoros,10885.737
2023-06-05,Comoros,10885.737
2023-06-06,Comoros,10885.737
2023-06-07,Comoros,10885.737
2023-06-08,Comoros,10885.737
2023-06-09,Comoros,10885.737
2023-06-10,Comoros,10885.737
2023-06-11,Comoros,10885.737
2023-06-12,Comoros,10885.737
2023-06-13,Comoros,10885.737
2023-06-14,Comoros,10885.737
2023-06-15,Comoros,10885.737
2023-06-16,Comoros,10885.737
2023-06-17,Comoros,10885.737
2023-06-18,Comoros,10885.737
2023-06-19,Comoros,10885.737
2023-06-20,Comoros,10885.737
2023-06-21,Comoros,10885.737
2023-06-22,Comoros,10885.737
2023-06-23,Comoros,10885.737
2023-06-24,Comoros,10885.737
2023-06-25,Comoros,10885.737
2023-06-26,Comoros,10885.737
2023-06-27,Comoros,10885.737
2023-06-28,Comoros,10885.737
2023-06-29,Comoros,10885.737
2023-06-30,Comoros,10885.737
2023-07-01,Comoros,10885.737
2023-07-02,Comoros,10885.737
2023-07-03,Comoros,10885.737
2023-07-04,Comoros,10885.737
2023-07-05,Comoros,10885.737
2023-07-06,Comoros,10885.737
2023-07-07,Comoros,10885.737
2023-07-08,Comoros,10885.737
2023-07-09,Comoros,10885.737
2023-07-10,Comoros,10885.737
2023-07-11,Comoros,10885.737
2023-07-12,Comoros,10885.737
2023-07-13,Comoros,10885.737
2023-07-14,Comoros,10885.737
2023-07-15,Comoros,10885.737
2023-07-16,Comoros,10885.737
2023-07-17,Comoros,10885.737
2023-07-18,Comoros,10885.737
2023-07-19,Comoros,10885.737
2023-07-20,Comoros,10885.737
2023-07-21,Comoros,10885.737
2023-07-22,Comoros,10885.737
2023-07-23,Comoros,10885.737
2023-07-24,Comoros,10885.737
2023-07-25,Comoros,10885.737
2023-07-26,Comoros,10885.737
2023-07-27,Comoros,10885.737
2023-07-28,Comoros,10885.737
2023-07-29,Comoros,10885.737
2023-07-30,Comoros,10885.737
2023-07-31,Comoros,10885.737
2023-08-01,Comoros,10885.737
2023-08-02,Comoros,10885.737
2023-08-03,Comoros,10885.737
2023-08-04,Comoros,10885.737
2023-08-05,Comoros,10885.737
2023-08-06,Comoros,10885.737
2023-08-07,Comoros,10885.737
2023-08-08,Comoros,10885.737
2023-08-09,Comoros,10885.737
2023-08-10,Comoros,10885.737
2023-08-11,Comoros,10885.737
2023-08-12,Comoros,10885.737
2023-08-13,Comoros,10885.737
2023-08-14,Comoros,10885.737
2023-08-15,Comoros,10885.737
2023-08-16,Comoros,10885.737
2023-08-17,Comoros,10885.737
2023-08-18,Comoros,10885.737
2023-08-19,Comoros,10885.737
2023-08-20,Comoros,10885.737
2023-08-21,Comoros,10885.737
2023-08-22,Comoros,10885.737
2023-08-23,Comoros,10885.737
2023-08-24,Comoros,10885.737
2023-08-25,Comoros,10885.737
2023-08-26,Comoros,10885.737
2023-08-27,Comoros,10885.737
2023-08-28,Comoros,10885.737
2023-08-29,Comoros,10885.737
2023-08-30,Comoros,10885.737
2023-08-31,Comoros,10885.737
2023-09-01,Comoros,10885.737
2023-09-02,Comoros,10885.737
2023-09-03,Comoros,10885.737
2023-09-04,Comoros,10885.737
2023-09-05,Comoros,10885.737
2023-09-06,Comoros,10885.737
2023-09-07,Comoros,10885.737
2023-09-08,Comoros,10885.737
2023-09-09,Comoros,10885.737
2023-09-10,Comoros,10885.737
2023-09-11,Comoros,10885.737
2023-09-12,Comoros,10885.737
2023-09-13,Comoros,10885.737
2023-09-14,Comoros,10885.737
2023-09-15,Comoros,10885.737
2023-09-16,Comoros,10885.737
2023-09-17,Comoros,10885.737
2023-09-18,Comoros,10885.737
2023-09-19,Comoros,10885.737
2023-09-20,Comoros,10885.737
2023-09-21,Comoros,10885.737
2023-09-22,Comoros,10885.737
2023-09-23,Comoros,10885.737
2023-09-24,Comoros,10885.737
2023-09-25,Comoros,10885.737
2023-09-26,Comoros,10885.737
2023-09-27,Comoros,10885.737
2023-09-28,Comoros,10885.737
2023-09-29,Comoros,10885.737
2023-09-30,Comoros,10885.737
2023-10-01,Comoros,10885.737
2023-10-02,Comoros,10885.737
2023-10-03,Comoros,10885.737
2023-10-04,Comoros,10885.737
2023-10-05,Comoros,10885.737
2023-10-06,Comoros,10885.737
2023-10-07,Comoros,10885.737
2023-10-08,Comoros,10885.737
2023-10-09,Comoros,10885.737
2023-10-10,Comoros,10885.737
2023-10-11,Comoros,10885.737
2023-10-12,Comoros,10885.737
2023-10-13,Comoros,10885.737
2023-10-14,Comoros,10885.737
2023-10-15,Comoros,10885.737
2023-10-16,Comoros,10885.737
2023-10-17,Comoros,10885.737
2023-10-18,Comoros,10885.737
2023-10-19,Comoros,10885.737
2023-10-20,Comoros,10885.737
2023-10-21,Comoros,10885.737
2023-10-22,Comoros,10885.737
2023-10-23,Comoros,10885.737
2023-10-24,Comoros,10885.737
2023-10-25,Comoros,10885.737
2023-10-26,Comoros,10885.737
2023-10-27,Comoros,10885.737
2023-10-28,Comoros,10885.737
2023-10-29,Comoros,10885.737
2023-10-30,Comoros,10885.737
2023-10-31,Comoros,10885.737
2023-11-01,Comoros,10885.737
2023-11-02,Comoros,10885.737
2023-11-03,Comoros,10885.737
2023-11-04,Comoros,10885.737
2023-11-05,Comoros,10885.737
2023-11-06,Comoros,10885.737
2023-11-07,Comoros,10885.737
2023-11-08,Comoros,10885.737
2023-11-09,Comoros,10885.737
2023-11-10,Comoros,10885.737
2023-11-11,Comoros,10885.737
2023-11-12,Comoros,10885.737
2023-11-13,Comoros,10885.737
2023-11-14,Comoros,10885.737
2023-11-15,Comoros,10885.737
2023-11-16,Comoros,10885.737
2023-11-17,Comoros,10885.737
2023-11-18,Comoros,10885.737
2023-11-19,Comoros,10885.737
2023-11-20,Comoros,10885.737
2023-11-21,Comoros,10885.737
2023-11-22,Comoros,10885.737
2023-11-23,Comoros,10885.737
2023-11-24,Comoros,10885.737
2023-11-25,Comoros,10885.737
2023-11-26,Comoros,10885.737
2023-11-27,Comoros,10885.737
2023-11-28,Comoros,10885.737
2023-11-29,Comoros,10885.737
2023-11-30,Comoros,10885.737
2023-12-01,Comoros,10885.737
2023-12-02,Comoros,10885.737
2023-12-03,Comoros,10885.737
2023-12-04,Comoros,10885.737
2023-12-05,Comoros,10885.737
2023-12-06,Comoros,10885.737
2023-12-07,Comoros,10885.737
2023-12-08,Comoros,10885.737
2023-12-09,Comoros,10885.737
2023-12-10,Comoros,10885.737
2023-12-11,Comoros,10885.737
2023-12-12,Comoros,10885.737
2023-12-13,Comoros,10885.737
2023-12-14,Comoros,10885.737
2023-12-15,Comoros,10885.737
2023-12-16,Comoros,10885.737
2023-12-17,Comoros,10885.737
2023-12-18,Comoros,10885.737
